data/kataster/KAT_DKM_Oberoesterreich_SHP_20221001.zip	1601061894	114926543	2	d32d4b86b01546c31e355ea5254ae3c9368ed7520ce9edfaa8f522e2e7a4035d
data/kataster/KAT_DKM_Salzburg_SHP_20221001.zip	649844748	114926539	2	4b3653fca97511a235355a9ec2d59447f3b3aee2919bebb662b0806e774bb408
data/kataster/KAT_DKM_Steiermark_SHP_20221001.zip	1991491050	114926544	2	13e21dbd05ac1ee0def6c9a0c520a0770bbfc0bde8bc330a96f0539e693c3836
data/kataster/KAT_DKM_Tirol_SHP_20221001.zip	1124234386	114926541	2	a747192bbfefd97e232d5e3f1e232ea327c68f8c05d862ef7c51135e23ef514a
data/kataster/KAT_DKM_Vorarlberg_SHP_20221001.zip	550343944	114926538	2	5c4ffd44c75af2808fa157c0376d942c8f87890ce96e9b9e760d66a29af7d0e4
data/kataster/KAT_DKM_Wien_SHP_20221001.zip	651165480	114926542	2	6a8a24f67c85d5b58fb275fe57f783ff85f157a5b724e0faa10e8188cf3c964b
data/natur/SG_AT_2024_v_April_Stand_3_April_2024.zip	76873717	102388965	2	33704165c9c4d929e004fcb7143b1fd20329184496d8f34d63bffd201fe6d441
data/noe_sekrop/TeilC_3_2_Karte_Mindestabstandszonen_A0_20240402.pdf	16357771	102331802	2	d34126fb0e1e0d30e9cf11010d28120b61ca6b6ec1eb5a39793208e2360ef3e9
data/osm/austria-260330.osm.pbf	796518996	102986038	2	8a4db3c7a83449a5dffc9f40de14f88465880be7a7c88da8cc06520b186cfc4d
data/widmung/burgenland/WIDMUNGSFLAECHEN.zip	49837918	122176961	2	593b8184ba88e2ae66cc115857bea5a34008cfffbc142acc41f5108fbe6f113d
data/widmung/kaernten/flawi_ktn_gpkg.zip	148945885	124149372	2	d005c7f7fd6f25d0c5040e9d8abb61411dc9d21cd139a4260bfe6cb9997af3a3
data/widmung/niederoesterreich/RRU_WI_HUELLE.gpkg	115216384	124021685	2	c89bfe9b8a48ccd525b5d6655c36e0a2a53df4553769ae7ca51af948b61fbce5
data/widmung/oberoesterreich/FLWI_WIDMUNGEN_F.zip	144881547	124021684	2	0fd90a01250a4760c0f39b0e58c05dd365d2f4a9ee2e0c02c4ad04c13b2df464
data/widmung/salzburg/Flaechenwidmung_Shapefile.zip	31295277	124149366	2	b3d57d75ac87bf887ae652927e69c70af14465a59dcc411275dd90a8ff62fdb7
data/widmung/steiermark/Bauland.zip	44255765	124021680	2	6e71b110827e19af56971bfe8081238df78ffc3af6f2f6bf3405e1b0ec6aef76
data/widmung/steiermark/Flaewi.shp.zip	960648385	122176965	2	a515a374f3446c5642c7eb5e55d4ce8df1c76ffd5c56a89da44dd83d9ffea041
data/widmung/tirol/FLW_Flaechenwidmung_270349538825189369.gpkg	111464448	124149368	2	8038622bf14e2ffee38db906925aeae3e44b54adf5902a498e21e2165a11b225
data/widmung/vorarlberg/fwp_flaeche.gpkg	151322624	124149371	2	caa279f095783838ce316e4d319535ba11185d40bd1e7780483400ceafb7a6be
data/widmung/wien/genflwidmung_wien.geojson	43073955	128924081	2	6b77a3105704ea1bd6b424b2d2c8e76579a643a76ca74701287a65308b506ba7
data/zonen/RED_III_Windkraftbeschleunigungszone.zip	25208	126578704	2	f2f2c48bb93ec3196b1285836066e13ad5d396365dd346d7e032baf216ffc090
data/zonen/WK_Eignungszonen.zip	273245	126578703	2	fa4898b1e70ecbe700dcb5279b4fd874b10b864f151e69f86eae5f947805eedf
data/zonen/luca_zonen/Sbg.cpg	5	123739072	2	3ad3031f5503a4404af825262ee8232cc04d4ea6683d42c5dd0a2f2a27ac9824
data/zonen/luca_zonen/Sbg.dbf	19352	123739074	2	9b68ba4ce24f2ee765d28ce341910bda59cca37da08cd3ca14024d948539df93
data/zonen/luca_zonen/Sbg.prj	404	123739064	2	e65678526a7a86d34803b06c1b2412a74ea6df15b446507b8d2c89548af78c9d
data/zonen/luca_zonen/Sbg.qmd	3706	123739070	2	631f22b35f119ee5b142a93e6242a4a65d64935e428fbbcd0ff43413f13fd7f0
data/zonen/luca_zonen/Sbg.shp	148348	123739071	2	09746b828832f1537efb59957d3a05e0db447c491d2002ce9ed1c2df161279c3
data/zonen/luca_zonen/Sbg.shx	204	123739069	2	f2f647bede497398a11052e09ee98bc5213f82576c2a3e861073b4fb8ea4224b
data/zonen/luca_zonen/Stmk.cpg	5	123739065	2	3ad3031f5503a4404af825262ee8232cc04d4ea6683d42c5dd0a2f2a27ac9824
data/zonen/luca_zonen/Stmk.dbf	26462	123739063	2	a7d23a82a4182d8f1a3ab7c096a2a201b9bffb4362731f319175a42878068379
data/zonen/luca_zonen/Stmk.prj	404	123739073	2	e65678526a7a86d34803b06c1b2412a74ea6df15b446507b8d2c89548af78c9d
data/zonen/luca_zonen/Stmk.qmd	3706	123739067	2	0a78659e912c2074b84ccc233ddf45163dd89c8b93e973b85700b77d096ee41d
data/zonen/luca_zonen/Stmk.shp	71456	123739066	2	9507baf980464f11d976b102bd40019aa12c761da374b60c293d27621de43431
data/zonen/luca_zonen/Stmk.shx	244	123739068	2	65ed97a2bc3d827f98b9112e2da1fa88b4af39244dc7e46eb9d5b65244e09580
data/zonen/zonierung_noe.json	600056	111545224	2	3a30204da507d3bbb83f453f504726fadce37942ba7477c13dbee0b05a229d0c
